X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y
3036.0,280.0,13.0,95.0,11.0,2394.0,183.0,241.0,198.0,3078.0,T1,T22,1.0
2903.0,269.0,26.0,234.0,98.0,1090.0,143.0,238.0,229.0,1180.0,T3,T13,2.0
3305.0,30.0,9.0,218.0,2.0,5528.0,218.0,220.0,138.0,853.0,T1,T38,1.0
2445.0,322.0,23.0,108.0,14.0,816.0,156.0,210.0,191.0,1064.0,T4,T10,6.0
2943.0,10.0,12.0,0.0,0.0,1134.0,206.0,215.0,145.0,2240.0,T3,T32,2.0
3204.0,9.0,18.0,418.0,98.0,1084.0,197.0,202.0,138.0,2128.0,T3,T22,1.0
2267.0,5.0,25.0,297.0,98.0,400.0,178.0,182.0,133.0,391.0,T4,T10,2.0
2965.0,142.0,11.0,242.0,23.0,5318.0,236.0,237.0,130.0,1939.0,T1,T23,1.0
2900.0,108.0,13.0,402.0,121.0,671.0,242.0,224.0,109.0,1253.0,T1,T30,5.0
2894.0,270.0,6.0,339.0,26.0,1036.0,204.0,242.0,177.0,516.0,T3,T32,2.0
3321.0,341.0,10.0,175.0,51.0,5934.0,199.0,225.0,165.0,454.0,T1,T38,1.0
3022.0,30.0,9.0,451.0,0.0,2850.0,218.0,220.0,137.0,1383.0,T3,T32,2.0
2988.0,325.0,19.0,591.0,72.0,5552.0,171.0,217.0,184.0,1800.0,T1,T29,2.0
2975.0,332.0,15.0,60.0,10.0,5284.0,184.0,220.0,175.0,2318.0,T1,T16,1.0
2816.0,57.0,11.0,30.0,8.0,2197.0,228.0,216.0,120.0,2516.0,T1,T29,2.0
3141.0,50.0,14.0,400.0,35.0,2203.0,226.0,209.0,114.0,1518.0,T3,T32,2.0
2719.0,20.0,8.0,242.0,30.0,2101.0,215.0,224.0,145.0,5539.0,T1,T29,2.0
3188.0,122.0,10.0,342.0,13.0,4285.0,238.0,232.0,124.0,2864.0,T1,T29,1.0
3204.0,1.0,27.0,170.0,58.0,3947.0,171.0,178.0,135.0,3486.0,T3,T24,1.0
3232.0,9.0,19.0,242.0,28.0,3284.0,195.0,200.0,138.0,3281.0,T3,T24,2.0
3077.0,77.0,8.0,180.0,17.0,6733.0,231.0,225.0,127.0,2789.0,T1,T29,2.0
2582.0,116.0,9.0,400.0,71.0,450.0,236.0,231.0,126.0,234.0,T3,T2,3.0
3044.0,135.0,17.0,234.0,16.0,212.0,244.0,230.0,109.0,1749.0,T1,T22,1.0
3184.0,22.0,9.0,258.0,42.0,1290.0,214.0,220.0,141.0,4890.0,T2,T22,1.0
2847.0,62.0,8.0,212.0,10.0,3810.0,227.0,223.0,130.0,6136.0,T1,T12,2.0
2844.0,209.0,21.0,85.0,11.0,3872.0,199.0,254.0,183.0,3309.0,T1,T30,1.0
3253.0,105.0,13.0,780.0,137.0,2310.0,242.0,223.0,108.0,2486.0,T3,T33,1.0
2965.0,9.0,9.0,42.0,6.0,2255.0,211.0,223.0,149.0,1443.0,T1,T23,1.0
3193.0,342.0,3.0,402.0,54.0,4642.0,213.0,235.0,159.0,2334.0,T1,T29,2.0
3050.0,234.0,39.0,569.0,253.0,2300.0,126.0,239.0,225.0,1243.0,T3,T13,1.0
2829.0,335.0,10.0,30.0,4.0,2780.0,198.0,227.0,168.0,2789.0,T1,T23,2.0
3149.0,120.0,11.0,95.0,17.0,6512.0,240.0,230.0,119.0,2058.0,T1,T29,1.0
3287.0,103.0,35.0,120.0,49.0,3998.0,253.0,173.0,0.0,3427.0,T3,T33,7.0
3040.0,27.0,13.0,258.0,60.0,1463.0,214.0,212.0,132.0,2263.0,T1,T29,2.0
2929.0,86.0,10.0,390.0,7.0,4066.0,235.0,223.0,119.0,4361.0,T1,T23,2.0
2564.0,352.0,13.0,212.0,-5.0,2501.0,197.0,218.0,158.0,2561.0,T3,T11,2.0
2751.0,48.0,12.0,451.0,-6.0,2413.0,224.0,214.0,122.0,5878.0,T1,T12,2.0
2699.0,48.0,19.0,170.0,39.0,1872.0,223.0,194.0,97.0,1027.0,T3,T10,2.0
2884.0,53.0,10.0,67.0,3.0,934.0,226.0,219.0,127.0,2138.0,T3,T24,1.0
3382.0,189.0,8.0,1084.0,180.0,3109.0,221.0,246.0,160.0,1184.0,T3,T33,1.0
3113.0,90.0,9.0,240.0,-7.0,2455.0,234.0,226.0,123.0,2335.0,T3,T32,2.0
3171.0,78.0,13.0,67.0,-8.0,1608.0,237.0,215.0,106.0,1565.0,T1,T29,1.0
3286.0,0.0,7.0,268.0,53.0,1308.0,210.0,227.0,155.0,573.0,T1,T38,1.0
2391.0,191.0,33.0,42.0,24.0,552.0,199.0,243.0,154.0,1215.0,T4,T4,3.0
2788.0,36.0,21.0,467.0,-16.0,3182.0,214.0,190.0,104.0,2539.0,T3,T10,1.0
3174.0,144.0,6.0,272.0,33.0,295.0,229.0,239.0,143.0,2925.0,T3,T31,2.0
2945.0,205.0,12.0,150.0,26.0,5295.0,213.0,251.0,171.0,3298.0,T1,T29,1.0
2847.0,157.0,15.0,60.0,10.0,4751.0,236.0,241.0,131.0,4566.0,T1,T30,2.0
3335.0,346.0,31.0,180.0,57.0,1055.0,145.0,174.0,157.0,1492.0,T2,T39,1.0
3018.0,170.0,16.0,1110.0,220.0,2737.0,230.0,245.0,142.0,1237.0,T3,T34,2.0
2655.0,234.0,22.0,180.0,27.0,3103.0,177.0,253.0,207.0,1463.0,T3,T4,3.0
2998.0,146.0,9.0,607.0,72.0,5084.0,233.0,239.0,138.0,6129.0,T1,T12,2.0
3273.0,344.0,3.0,573.0,37.0,6066.0,213.0,234.0,159.0,759.0,T1,T22,1.0
2466.0,331.0,20.0,85.0,28.0,1173.0,167.0,210.0,180.0,335.0,T4,T10,6.0
2526.0,334.0,26.0,60.0,21.0,663.0,153.0,197.0,178.0,1348.0,T3,T10,2.0
3251.0,321.0,15.0,636.0,48.0,1454.0,182.0,224.0,182.0,1482.0,T3,T13,1.0
3192.0,103.0,4.0,170.0,-2.0,2549.0,227.0,234.0,141.0,1006.0,T1,T23,1.0
2620.0,322.0,8.0,0.0,0.0,830.0,200.0,232.0,171.0,1719.0,T1,T20,2.0
2495.0,55.0,19.0,190.0,52.0,849.0,228.0,196.0,93.0,962.0,T3,T10,2.0
3074.0,77.0,12.0,95.0,16.0,600.0,235.0,217.0,112.0,1333.0,T1,T22,1.0
2356.0,128.0,23.0,67.0,15.0,212.0,250.0,219.0,83.0,706.0,T3,T4,3.0
3188.0,292.0,3.0,90.0,2.0,1392.0,212.0,238.0,165.0,524.0,T2,T32,1.0
2241.0,302.0,19.0,309.0,150.0,497.0,165.0,228.0,202.0,295.0,T4,T10,3.0
3002.0,282.0,16.0,268.0,19.0,1660.0,173.0,239.0,205.0,3368.0,T1,T22,1.0
3112.0,225.0,2.0,518.0,58.0,2248.0,217.0,240.0,161.0,2298.0,T3,T32,1.0
3119.0,52.0,19.0,313.0,26.0,4072.0,226.0,195.0,95.0,3137.0,T1,T29,2.0
3199.0,164.0,7.0,60.0,4.0,2241.0,227.0,242.0,149.0,2268.0,T1,T30,1.0
2978.0,195.0,7.0,552.0,65.0,5635.0,219.0,246.0,162.0,3615.0,T1,T20,2.0
2844.0,76.0,10.0,306.0,23.0,3663.0,233.0,220.0,118.0,6185.0,T1,T12,2.0
2926.0,81.0,6.0,0.0,0.0,3711.0,228.0,230.0,136.0,6277.0,T1,T16,2.0
2788.0,55.0,10.0,170.0,22.0,2089.0,226.0,220.0,127.0,750.0,T3,T11,2.0
2117.0,300.0,34.0,277.0,222.0,297.0,106.0,203.0,226.0,295.0,T4,T10,3.0
2515.0,107.0,7.0,108.0,0.0,1050.0,233.0,232.0,131.0,4971.0,T1,T18,2.0
3220.0,345.0,3.0,553.0,83.0,2349.0,214.0,235.0,159.0,511.0,T3,T23,1.0
2878.0,7.0,11.0,417.0,47.0,2355.0,207.0,218.0,148.0,2571.0,T1,T29,2.0
3260.0,23.0,14.0,67.0,1.0,2156.0,211.0,209.0,131.0,272.0,T3,T35,7.0
3294.0,198.0,12.0,85.0,15.0,3681.0,216.0,250.0,167.0,1641.0,T3,T32,1.0
2282.0,345.0,23.0,350.0,190.0,570.0,170.0,198.0,163.0,361.0,T4,T10,3.0
2480.0,356.0,9.0,402.0,68.0,430.0,205.0,224.0,156.0,1019.0,T4,T6,6.0
3255.0,138.0,11.0,350.0,61.0,3141.0,237.0,236.0,128.0,1106.0,T3,T32,2.0
2693.0,45.0,7.0,256.0,0.0,792.0,222.0,225.0,138.0,1124.0,T1,T12,2.0
3071.0,24.0,10.0,30.0,2.0,1383.0,215.0,218.0,140.0,1744.0,T3,T20,1.0
3196.0,14.0,4.0,0.0,0.0,4246.0,216.0,231.0,153.0,1657.0,T1,T23,1.0
3261.0,78.0,12.0,277.0,49.0,1226.0,236.0,217.0,111.0,2250.0,T1,T23,1.0
2988.0,184.0,9.0,547.0,67.0,1801.0,222.0,247.0,157.0,2040.0,T3,T32,2.0
2855.0,71.0,15.0,0.0,0.0,255.0,236.0,210.0,102.0,108.0,T3,T32,2.0
3191.0,323.0,9.0,560.0,16.0,3886.0,197.0,231.0,173.0,4155.0,T1,T29,1.0
3088.0,73.0,15.0,636.0,256.0,646.0,236.0,211.0,103.0,1074.0,T1,T30,2.0
3397.0,179.0,16.0,362.0,62.0,2910.0,225.0,248.0,150.0,1771.0,T3,T32,1.0
3067.0,264.0,7.0,666.0,68.0,5628.0,202.0,244.0,181.0,3435.0,T1,T29,2.0
3086.0,81.0,7.0,30.0,-3.0,3931.0,230.0,227.0,129.0,1184.0,T1,T23,1.0
3126.0,60.0,9.0,134.0,20.0,2819.0,228.0,221.0,126.0,3461.0,T1,T30,1.0
2469.0,323.0,14.0,42.0,2.0,834.0,183.0,224.0,181.0,684.0,T3,T10,6.0
3130.0,173.0,23.0,258.0,35.0,2534.0,227.0,244.0,136.0,3368.0,T1,T22,1.0
3327.0,131.0,9.0,510.0,117.0,1484.0,235.0,235.0,132.0,2778.0,T1,T29,1.0
3125.0,49.0,9.0,124.0,9.0,1154.0,224.0,221.0,131.0,1956.0,T1,T23,1.0
2941.0,81.0,23.0,420.0,136.0,450.0,244.0,193.0,67.0,1475.0,T1,T29,2.0
2599.0,84.0,9.0,124.0,16.0,1558.0,233.0,225.0,125.0,1084.0,T3,T2,3.0
2997.0,126.0,24.0,474.0,220.0,883.0,251.0,216.0,79.0,920.0,T1,T30,2.0
3037.0,232.0,32.0,598.0,117.0,2155.0,152.0,248.0,218.0,1216.0,T3,T13,2.0
2836.0,48.0,11.0,201.0,2.0,2934.0,224.0,215.0,123.0,4334.0,T1,T29,2.0
3455.0,33.0,22.0,834.0,21.0,2510.0,210.0,187.0,104.0,1892.0,T1,T40,1.0
2891.0,292.0,8.0,0.0,0.0,4875.0,197.0,239.0,182.0,1617.0,T1,T23,5.0
2698.0,339.0,8.0,210.0,41.0,1860.0,203.0,228.0,164.0,2177.0,T3,T10,2.0
3008.0,146.0,18.0,595.0,9.0,5341.0,242.0,235.0,116.0,2992.0,T1,T30,2.0
3291.0,300.0,13.0,470.0,56.0,765.0,184.0,235.0,191.0,1445.0,T2,T23,1.0
3212.0,35.0,18.0,30.0,2.0,2906.0,215.0,197.0,112.0,2520.0,T1,T29,1.0
2832.0,1.0,16.0,295.0,85.0,2567.0,195.0,208.0,149.0,730.0,T3,T24,2.0
3139.0,137.0,15.0,212.0,34.0,150.0,242.0,233.0,115.0,2126.0,T2,T32,1.0
2915.0,120.0,10.0,85.0,-1.0,926.0,238.0,231.0,123.0,2096.0,T3,T31,
3200.0,306.0,6.0,108.0,10.0,1361.0,203.0,237.0,173.0,351.0,T3,T23,1.0
3211.0,225.0,2.0,450.0,30.0,5850.0,217.0,240.0,161.0,2365.0,T1,T22,2.0
3108.0,322.0,11.0,210.0,55.0,3565.0,193.0,229.0,176.0,735.0,T1,T29,2.0
3196.0,220.0,8.0,592.0,112.0,390.0,211.0,248.0,173.0,2128.0,T3,T23,2.0
2541.0,69.0,7.0,0.0,0.0,752.0,227.0,227.0,134.0,3279.0,T1,T20,2.0
2973.0,155.0,11.0,342.0,60.0,1620.0,233.0,241.0,138.0,1790.0,T3,T31,2.0
3073.0,50.0,16.0,1165.0,204.0,2760.0,225.0,204.0,108.0,1318.0,T3,T24,2.0
3065.0,146.0,15.0,108.0,20.0,3523.0,240.0,237.0,122.0,2460.0,T3,T33,1.0
3139.0,40.0,12.0,510.0,58.0,1343.0,221.0,213.0,124.0,2619.0,T3,T32,1.0
2768.0,15.0,7.0,446.0,10.0,1410.0,214.0,226.0,149.0,1071.0,T1,T12,2.0
2862.0,14.0,17.0,480.0,165.0,875.0,202.0,202.0,134.0,864.0,T3,T31,2.0
2875.0,29.0,13.0,376.0,-52.0,481.0,215.0,210.0,129.0,1937.0,T1,T29,2.0
2182.0,292.0,20.0,30.0,10.0,1120.0,159.0,232.0,211.0,484.0,T4,T10,3.0
3336.0,304.0,13.0,571.0,55.0,3376.0,185.0,233.0,188.0,1602.0,T1,T39,1.0
2845.0,311.0,24.0,228.0,82.0,3782.0,150.0,216.0,203.0,1045.0,T1,T29,2.0
3269.0,232.0,6.0,42.0,3.0,5994.0,211.0,245.0,172.0,450.0,T1,T38,1.0
3035.0,177.0,4.0,510.0,125.0,2108.0,222.0,242.0,156.0,2597.0,T3,T32,2.0
2633.0,119.0,6.0,379.0,11.0,532.0,230.0,235.0,138.0,1440.0,T1,T12,2.0
2703.0,168.0,9.0,30.0,-1.0,2123.0,228.0,244.0,148.0,660.0,T3,T11,2.0
2913.0,68.0,10.0,604.0,115.0,3102.0,231.0,220.0,121.0,558.0,T3,T10,2.0
2830.0,18.0,22.0,598.0,303.0,1167.0,198.0,189.0,121.0,953.0,T3,T33,2.0
3042.0,323.0,28.0,192.0,1.0,1873.0,140.0,199.0,193.0,3495.0,T1,T22,1.0
2833.0,200.0,24.0,182.0,-3.0,1687.0,203.0,253.0,172.0,1022.0,T3,T13,2.0
2918.0,344.0,8.0,319.0,12.0,2356.0,205.0,228.0,162.0,2465.0,T1,T29,2.0
2923.0,227.0,26.0,285.0,-8.0,953.0,173.0,253.0,206.0,531.0,T3,T13,2.0
3203.0,45.0,12.0,390.0,3.0,2801.0,223.0,214.0,123.0,1036.0,T3,T22,1.0
2905.0,133.0,11.0,108.0,15.0,830.0,237.0,235.0,127.0,2767.0,T1,T22,1.0
3373.0,281.0,4.0,134.0,13.0,2610.0,209.0,240.0,169.0,2406.0,T1,T39,7.0
3081.0,296.0,7.0,175.0,3.0,1789.0,200.0,238.0,178.0,1053.0,T3,T23,1.0
3226.0,81.0,10.0,765.0,64.0,1308.0,233.0,223.0,121.0,2679.0,T2,T23,2.0
3323.0,274.0,8.0,390.0,55.0,3353.0,200.0,242.0,182.0,1613.0,T1,T39,1.0
2623.0,53.0,14.0,255.0,73.0,216.0,227.0,208.0,111.0,1092.0,T1,T12,2.0
2728.0,240.0,36.0,124.0,46.0,1549.0,132.0,242.0,229.0,1470.0,T3,T4,2.0
2977.0,340.0,18.0,295.0,65.0,3221.0,178.0,210.0,169.0,1443.0,T3,T39,1.0
3355.0,23.0,16.0,216.0,66.0,5010.0,209.0,204.0,128.0,153.0,T1,T29,1.0
2105.0,40.0,26.0,0.0,0.0,543.0,211.0,172.0,82.0,815.0,T4,T10,4.0
3382.0,27.0,6.0,216.0,-14.0,2143.0,217.0,226.0,145.0,3463.0,T1,T38,7.0
2791.0,54.0,11.0,42.0,7.0,3648.0,226.0,217.0,123.0,3000.0,T1,T23,1.0
2742.0,101.0,20.0,30.0,-11.0,1816.0,249.0,208.0,79.0,1500.0,T3,T10,2.0
2901.0,127.0,16.0,127.0,31.0,1530.0,245.0,228.0,108.0,2167.0,T3,T31,2.0
2370.0,358.0,17.0,268.0,80.0,787.0,192.0,207.0,151.0,446.0,T4,T6,3.0
3211.0,87.0,17.0,636.0,4.0,1332.0,242.0,210.0,92.0,2548.0,T3,T33,2.0
3252.0,31.0,7.0,242.0,25.0,3702.0,218.0,225.0,143.0,1600.0,T1,T39,1.0
3072.0,105.0,18.0,170.0,55.0,1436.0,248.0,215.0,89.0,1226.0,T3,T33,1.0
2751.0,43.0,9.0,558.0,31.0,120.0,222.0,220.0,132.0,782.0,T3,T11,5.0
2332.0,25.0,10.0,120.0,47.0,1209.0,215.0,219.0,140.0,942.0,T4,T3,3.0
3062.0,265.0,11.0,95.0,8.0,511.0,192.0,245.0,192.0,836.0,T3,T23,2.0
2898.0,97.0,16.0,525.0,150.0,2529.0,244.0,215.0,96.0,390.0,T3,T31,1.0
3596.0,115.0,28.0,874.0,377.0,2672.0,254.0,201.0,55.0,966.0,T1,T40,1.0
2536.0,57.0,12.0,90.0,15.0,60.0,228.0,215.0,119.0,808.0,T4,T6,2.0
2541.0,148.0,7.0,175.0,-1.0,366.0,230.0,240.0,142.0,1302.0,T1,T9,2.0
3030.0,123.0,15.0,497.0,91.0,457.0,244.0,228.0,110.0,1926.0,T3,T33,2.0
2637.0,8.0,14.0,60.0,13.0,703.0,202.0,210.0,143.0,1296.0,T3,T33,2.0
2855.0,329.0,15.0,67.0,15.0,1473.0,183.0,221.0,177.0,1294.0,T3,T23,1.0
2819.0,167.0,11.0,330.0,84.0,1667.0,229.0,244.0,145.0,2598.0,T1,T23,2.0
3195.0,100.0,13.0,192.0,39.0,1136.0,241.0,222.0,110.0,1622.0,T1,T29,1.0
2622.0,102.0,16.0,0.0,0.0,1090.0,245.0,218.0,98.0,854.0,T1,T30,2.0
2510.0,266.0,17.0,300.0,95.0,607.0,173.0,245.0,209.0,335.0,T4,T10,6.0
3249.0,79.0,20.0,30.0,-1.0,1756.0,242.0,199.0,78.0,2885.0,T1,T39,1.0
3004.0,52.0,6.0,210.0,-15.0,4147.0,223.0,227.0,140.0,1245.0,T1,T29,2.0
3006.0,203.0,28.0,234.0,106.0,1962.0,193.0,251.0,177.0,2081.0,T3,T33,2.0
2732.0,175.0,10.0,335.0,141.0,2751.0,226.0,245.0,151.0,1233.0,T3,T2,3.0
2895.0,90.0,6.0,256.0,14.0,2018.0,229.0,231.0,136.0,2908.0,T3,T26,2.0
3201.0,123.0,10.0,0.0,0.0,3841.0,237.0,233.0,126.0,2888.0,T1,T23,7.0
3104.0,299.0,8.0,108.0,29.0,1987.0,197.0,237.0,180.0,1964.0,T1,T29,2.0
3327.0,104.0,12.0,319.0,64.0,1050.0,240.0,225.0,114.0,1282.0,T3,T39,7.0
2887.0,51.0,24.0,175.0,78.0,192.0,224.0,182.0,80.0,495.0,T1,T29,2.0
2956.0,28.0,5.0,426.0,24.0,3998.0,218.0,230.0,148.0,4694.0,T1,T12,2.0
3180.0,106.0,7.0,361.0,6.0,5059.0,232.0,232.0,132.0,2279.0,T1,T22,1.0
2904.0,127.0,21.0,247.0,77.0,1080.0,249.0,222.0,91.0,361.0,T1,T30,5.0
2998.0,324.0,22.0,430.0,144.0,5162.0,159.0,211.0,188.0,553.0,T1,T29,2.0
2713.0,69.0,8.0,295.0,29.0,382.0,229.0,224.0,128.0,1082.0,T3,T11,2.0
3005.0,21.0,6.0,30.0,2.0,2884.0,216.0,227.0,148.0,1538.0,T1,T29,2.0
3097.0,217.0,14.0,272.0,21.0,787.0,205.0,252.0,181.0,1461.0,T1,T30,2.0
2659.0,146.0,19.0,67.0,15.0,1899.0,242.0,234.0,114.0,5171.0,T1,T29,2.0
2749.0,348.0,8.0,30.0,3.0,1024.0,205.0,227.0,160.0,2160.0,T3,T17,2.0
3370.0,198.0,11.0,631.0,164.0,1842.0,216.0,250.0,166.0,1383.0,T3,T38,1.0
2985.0,52.0,19.0,162.0,26.0,5199.0,226.0,195.0,95.0,2613.0,T1,T29,1.0
2803.0,354.0,13.0,134.0,24.0,3259.0,198.0,217.0,157.0,994.0,T3,T24,2.0
3080.0,201.0,12.0,342.0,29.0,2881.0,215.0,251.0,168.0,977.0,T3,T34,2.0
3140.0,279.0,14.0,134.0,42.0,2523.0,182.0,241.0,198.0,828.0,T3,T32,2.0
3200.0,164.0,15.0,573.0,-6.0,711.0,232.0,244.0,138.0,2042.0,T3,T33,2.0
2884.0,327.0,18.0,108.0,31.0,1634.0,172.0,216.0,182.0,2445.0,T3,T33,2.0
2899.0,327.0,17.0,864.0,180.0,242.0,175.0,218.0,181.0,1482.0,T3,T10,2.0
2994.0,26.0,15.0,0.0,0.0,4484.0,212.0,206.0,128.0,2106.0,T1,T23,2.0
2814.0,274.0,7.0,162.0,12.0,2271.0,202.0,242.0,179.0,2382.0,T1,T12,2.0
3063.0,352.0,10.0,30.0,-3.0,1426.0,202.0,222.0,158.0,722.0,T1,T23,1.0
2921.0,85.0,8.0,459.0,47.0,3060.0,232.0,226.0,126.0,1973.0,T1,T29,2.0
2888.0,70.0,21.0,234.0,83.0,258.0,237.0,195.0,79.0,484.0,T1,T29,1.0
2766.0,141.0,22.0,323.0,121.0,1652.0,246.0,228.0,98.0,1383.0,T3,T13,2.0
2957.0,52.0,16.0,350.0,64.0,212.0,227.0,203.0,105.0,421.0,T3,T33,1.0
3192.0,133.0,30.0,600.0,38.0,1099.0,251.0,210.0,64.0,2358.0,T1,T29,1.0
2866.0,33.0,20.0,134.0,35.0,1513.0,212.0,192.0,109.0,2697.0,T3,T33,2.0
3359.0,26.0,17.0,525.0,154.0,3424.0,210.0,201.0,123.0,1889.0,T3,T39,7.0
2389.0,98.0,12.0,30.0,-3.0,636.0,239.0,223.0,113.0,1080.0,T3,T14,6.0
3229.0,111.0,4.0,297.0,12.0,330.0,227.0,235.0,143.0,1412.0,T3,T32,2.0
2808.0,99.0,7.0,382.0,95.0,3107.0,233.0,230.0,130.0,6341.0,T1,T12,1.0
3158.0,56.0,7.0,0.0,0.0,2112.0,225.0,225.0,134.0,680.0,T1,T23,1.0
2865.0,72.0,2.0,30.0,-2.0,5543.0,222.0,234.0,149.0,931.0,T1,T23,2.0
2702.0,87.0,21.0,60.0,-1.0,240.0,245.0,202.0,76.0,553.0,T1,T30,5.0
3001.0,288.0,7.0,685.0,-119.0,1722.0,201.0,240.0,178.0,2178.0,T3,T31,2.0
3334.0,165.0,8.0,306.0,134.0,3000.0,228.0,243.0,148.0,499.0,T3,T32,1.0
2871.0,34.0,9.0,417.0,50.0,2180.0,219.0,221.0,137.0,2254.0,T1,T29,2.0
3247.0,65.0,4.0,513.0,68.0,4337.0,223.0,231.0,143.0,2706.0,T1,T22,1.0
2309.0,5.0,23.0,162.0,64.0,212.0,183.0,188.0,135.0,800.0,T4,T10,2.0
2911.0,306.0,6.0,162.0,18.0,324.0,202.0,236.0,174.0,408.0,T3,T31,2.0
1962.0,112.0,19.0,30.0,4.0,67.0,249.0,216.0,86.0,277.0,,T1,3.0
3366.0,0.0,7.0,247.0,67.0,4246.0,210.0,228.0,155.0,3886.0,T1,T40,7.0
2738.0,355.0,6.0,306.0,5.0,1266.0,211.0,230.0,157.0,1215.0,T1,T12,2.0
3234.0,122.0,30.0,404.0,128.0,3424.0,254.0,202.0,52.0,417.0,T3,T39,1.0
3271.0,260.0,9.0,365.0,45.0,5577.0,197.0,245.0,187.0,1484.0,T1,T22,1.0
3288.0,28.0,17.0,659.0,213.0,781.0,211.0,202.0,123.0,738.0,T1,T22,1.0
2956.0,51.0,12.0,95.0,4.0,1231.0,226.0,213.0,119.0,2297.0,T3,T32,1.0
3091.0,300.0,17.0,618.0,112.0,6224.0,172.0,231.0,199.0,1521.0,T1,T29,2.0
3166.0,224.0,39.0,42.0,-66.0,2942.0,140.0,241.0,211.0,1302.0,T3,T23,2.0
2581.0,252.0,11.0,120.0,42.0,1291.0,196.0,248.0,190.0,1740.0,T3,T2,2.0
2798.0,111.0,6.0,400.0,10.0,957.0,230.0,234.0,137.0,1233.0,T3,T11,2.0
3139.0,350.0,21.0,277.0,46.0,3036.0,179.0,,157.0,3314.0,T1,T30,1.0
3292.0,324.0,8.0,693.0,131.0,1233.0,199.0,231.0,172.0,1773.0,T2,T24,1.0
3057.0,242.0,14.0,30.0,3.0,5908.0,193.0,251.0,195.0,2471.0,T1,T20,1.0
2866.0,64.0,22.0,366.0,-65.0,446.0,234.0,189.0,77.0,1972.0,T1,T30,2.0
2939.0,102.0,10.0,218.0,18.0,5077.0,238.0,226.0,119.0,2553.0,T1,T22,2.0
3054.0,56.0,11.0,330.0,17.0,6683.0,227.0,218.0,123.0,2773.0,T1,T29,2.0
2586.0,17.0,15.0,120.0,7.0,1357.0,206.0,207.0,135.0,2647.0,T3,T11,2.0
2919.0,351.0,9.0,309.0,86.0,5018.0,205.0,226.0,159.0,511.0,T1,T29,2.0
2972.0,57.0,20.0,330.0,33.0,6005.0,230.0,195.0,90.0,4025.0,T1,T24,1.0
3303.0,79.0,11.0,342.0,103.0,3366.0,234.0,220.0,117.0,495.0,T3,T32,2.0
2701.0,81.0,12.0,408.0,-6.0,902.0,237.0,218.0,110.0,2040.0,T1,T29,2.0
2666.0,87.0,21.0,242.0,57.0,1325.0,246.0,200.0,73.0,671.0,T1,T30,2.0
3335.0,117.0,21.0,67.0,17.0,2071.0,251.0,215.0,81.0,886.0,T3,T39,7.0
3206.0,212.0,12.0,361.0,114.0,3199.0,209.0,251.0,176.0,866.0,T3,T33,1.0
2875.0,64.0,17.0,216.0,78.0,2190.0,233.0,202.0,95.0,2248.0,T3,T33,1.0
2916.0,144.0,6.0,180.0,-2.0,4111.0,230.0,239.0,143.0,4957.0,T1,T29,2.0
3009.0,179.0,14.0,713.0,58.0,2952.0,225.0,248.0,152.0,2336.0,T3,T26,2.0
2629.0,310.0,19.0,0.0,0.0,2423.0,166.0,224.0,197.0,1208.0,T3,T20,2.0
2883.0,124.0,24.0,60.0,16.0,3458.0,252.0,215.0,77.0,5005.0,T1,T30,2.0
2834.0,4.0,17.0,309.0,100.0,2546.0,195.0,205.0,145.0,726.0,T3,T24,2.0
3149.0,163.0,10.0,90.0,-2.0,3448.0,230.0,243.0,145.0,4925.0,T1,T30,1.0
3159.0,27.0,6.0,285.0,24.0,2992.0,217.0,226.0,145.0,999.0,T1,T29,2.0
2688.0,59.0,25.0,255.0,13.0,1172.0,230.0,180.0,69.0,3523.0,T1,T29,2.0
3280.0,54.0,8.0,42.0,4.0,5931.0,225.0,222.0,130.0,537.0,T1,T38,1.0
2790.0,329.0,11.0,127.0,27.0,2975.0,194.0,227.0,172.0,4784.0,T1,T24,2.0
3141.0,180.0,6.0,713.0,100.0,680.0,222.0,244.0,156.0,1879.0,T3,T33,2.0
3316.0,270.0,6.0,360.0,48.0,3438.0,205.0,242.0,176.0,1528.0,T1,T39,1.0
3379.0,58.0,3.0,218.0,34.0,534.0,222.0,233.0,147.0,937.0,T2,T40,2.0
3004.0,29.0,7.0,256.0,22.0,3049.0,218.0,224.0,142.0,6075.0,T1,T29,1.0
2823.0,54.0,7.0,182.0,25.0,1867.0,224.0,225.0,136.0,1842.0,T1,T12,2.0
2921.0,125.0,9.0,190.0,18.0,408.0,236.0,234.0,128.0,342.0,T3,T32,2.0
3191.0,115.0,7.0,134.0,19.0,2754.0,232.0,233.0,134.0,5314.0,T1,T39,1.0
2890.0,319.0,13.0,124.0,50.0,3758.0,186.0,227.0,181.0,5943.0,T1,T29,2.0
3006.0,319.0,5.0,30.0,1.0,4603.0,207.0,235.0,167.0,537.0,T1,T19,2.0
3146.0,23.0,14.0,532.0,129.0,1664.0,211.0,209.0,131.0,2654.0,T3,T31,1.0
2835.0,102.0,12.0,418.0,100.0,1176.0,239.0,225.0,114.0,2746.0,T3,T11,2.0
2113.0,276.0,32.0,60.0,37.0,1436.0,118.0,227.0,239.0,760.0,T4,T10,3.0
2789.0,9.0,13.0,390.0,6.0,800.0,205.0,213.0,144.0,751.0,T3,T11,2.0
