,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
455,3088,113,4,1315,206,3164,226,236,145,1215,T3,T32
456,2994,88,18,85,25,685,244,207,86,573,T1,T29
457,2272,107,30,67,32,1533,254,191,42,335,T4,T3
458,2580,51,3,182,3,591,221,232,147,1154,T3,T11
459,2959,112,12,150,0,3607,240,227,115,6078,T1,T29
460,3332,166,16,604,53,4204,232,244,139,2163,T3,T38
461,2318,317,19,95,38,1101,165,219,192,454,T4,T5
462,3144,195,10,408,64,182,218,249,164,1883,T3,T23
463,2483,86,10,90,-2,175,235,223,119,1254,T3,T10
464,2633,105,15,30,7,2174,244,221,103,2438,T3,T2
465,3080,350,4,631,37,720,212,233,158,805,T2,T23
466,3211,234,4,0,0,5075,212,244,169,379,T1,T38
467,3020,313,32,361,202,1140,120,197,209,1262,T3,T33
468,3076,117,5,42,0,834,229,235,139,1753,T1,T23
469,3010,3,20,60,20,1611,189,198,143,2046,T1,T29
470,3310,320,15,674,82,2018,180,225,184,876,T3,T31
471,3110,270,4,342,50,1761,210,241,170,716,T3,T32
472,3021,38,24,309,69,4013,211,179,91,2301,T1,T29
473,2901,359,12,60,4,4105,202,219,153,4051,T1,T29
474,2882,0,8,30,4,421,208,225,154,2359,T1,T23
475,3188,143,7,85,2,2215,231,239,140,1640,T3,T23
476,2746,38,24,85,14,1797,212,181,92,1740,T3,T10
477,2925,111,3,150,6,4501,225,236,145,4395,T1,T29
478,2618,76,23,301,-16,1050,241,191,69,1150,T1,T30
479,3151,36,26,390,227,1950,208,174,88,2817,T3,T33
480,3062,73,12,313,17,4646,234,217,113,735,T1,T30
481,2716,81,29,124,75,150,244,175,40,1802,T1,T30
482,3276,296,13,268,44,900,182,235,193,1650,T2,T23
483,3439,33,16,824,90,3362,215,205,121,1574,T3,T39
484,2545,312,28,240,95,484,132,206,208,408,T3,T33
485,3064,17,10,633,205,1784,212,219,144,3149,T3,T31
486,2476,193,9,60,14,864,219,248,162,872,T3,T4
487,3066,95,28,674,234,685,251,187,45,1068,T1,T30
488,2977,62,25,466,173,2271,232,181,67,1966,T3,T33
489,3178,118,10,60,-8,2329,238,231,123,1521,T3,T23
490,3321,134,20,268,26,1252,247,227,99,2910,T1,T22
491,2103,12,34,242,125,255,166,152,105,497,T4,T10
492,3233,75,13,120,-23,1463,236,215,108,1641,T1,T38
493,2943,329,24,351,136,4592,155,203,184,300,T1,T29
494,2920,275,8,277,41,1915,198,242,184,1236,T3,T32
495,3225,227,21,618,134,4053,185,254,200,854,T3,T33
496,2885,138,19,42,18,3120,245,230,104,2842,T1,T29
497,3282,353,8,162,32,2106,207,227,158,2609,T1,T29
498,2092,147,17,0,0,366,240,236,119,541,T4,T4
499,3264,256,2,799,133,1959,214,240,163,2259,T3,T31
500,2758,143,29,67,30,3412,246,219,79,1542,T1,T29
501,3064,7,15,573,2,2737,200,208,143,2611,T3,T24
502,2825,40,30,192,0,1106,208,161,71,1652,T3,T24
503,2599,153,17,0,0,1825,238,239,125,2839,T3,T17
504,3427,76,24,108,-11,1806,241,187,62,1930,T2,T39
505,2629,107,9,85,1,3293,235,230,126,2188,T3,T11
506,2625,335,22,85,16,1926,165,205,176,2673,T3,T24
507,2177,0,12,30,-11,1464,202,217,152,566,T4,T14
508,2782,103,9,190,23,1031,235,229,125,2484,T3,T11
509,3253,347,19,85,-10,2010,181,206,161,1538,T3,T24
510,3139,183,12,600,7,6204,223,248,156,1765,T1,T29
511,3152,133,16,283,74,228,244,231,111,2279,T2,T32
512,3120,163,19,424,109,1890,234,242,130,2099,T3,T33
513,3241,350,11,240,76,3513,201,222,160,2634,T3,T31
514,3383,123,17,537,91,1965,247,225,101,2913,T2,T38
515,2839,86,3,371,-15,1867,224,234,145,1994,T1,T29
516,2931,9,6,190,11,5070,213,227,152,2067,T1,T29
517,2942,339,8,124,6,4200,203,228,164,5028,T1,T29
518,2714,128,23,371,80,2469,250,219,84,2210,T3,T10
519,2166,341,29,323,157,366,148,184,167,488,T4,T10
520,2489,323,21,42,16,1282,162,213,189,1756,T3,T10
521,3345,228,13,30,-5,2682,200,252,187,641,T3,T38
522,3156,354,18,361,39,335,187,205,154,1505,T3,T24
523,2963,321,13,30,9,1641,185,227,181,1513,T3,T19
524,2358,134,23,30,9,309,249,222,88,911,T4,T4
525,3125,45,4,255,19,2533,221,230,145,1024,T1,T29
526,2908,158,4,335,64,3865,225,240,150,3395,T1,T12
527,3254,259,14,767,188,6249,185,247,200,1830,T1,T29
528,2723,17,14,495,66,532,208,209,136,780,T3,T11
529,3206,152,19,379,-124,366,240,236,117,3455,T2,T25
530,2367,274,4,30,2,752,210,240,169,1570,T4,T11
531,2867,114,30,134,69,4963,254,194,43,4592,T1,T30
532,3070,71,9,376,-2,3946,231,222,124,3596,T1,T29
533,3075,237,24,190,63,2300,171,252,211,1692,T3,T33
534,3047,45,8,467,43,4011,223,222,134,4348,T1,T29
535,3279,1,18,437,27,4452,192,204,147,824,T3,T32
536,2771,146,15,90,19,1600,239,237,123,2352,T3,T13
537,3154,34,23,85,-4,1026,209,182,98,1507,T1,T29
538,3261,207,10,330,34,4103,214,249,170,2290,T1,T23
539,3116,106,28,808,11,824,254,193,47,1725,T1,T30
540,2380,342,22,150,55,1381,168,201,168,324,T4,T10
541,3043,30,17,242,43,3632,213,201,119,4991,T1,T29
542,2962,155,12,30,3,4161,234,241,136,2096,T1,T30
543,3228,319,17,335,89,2413,173,221,188,201,T3,T33
544,2769,25,4,190,15,2720,218,231,150,1920,T1,T12
545,3159,102,9,242,64,201,236,228,123,2429,T2,T32
546,2824,67,5,30,5,2681,226,229,138,2045,T1,T30
547,3408,113,20,277,51,2455,250,214,83,1027,T3,T40
548,2647,72,15,255,8,1812,236,210,102,1860,T3,T11
549,2877,97,16,330,81,859,244,215,96,825,T1,T30
550,2605,77,4,150,-14,1216,226,231,141,256,T1,T22
551,2686,76,7,108,1,1464,229,227,131,577,T3,T31
552,3218,116,14,60,15,2496,243,226,108,2685,T1,T30
553,2983,3,9,272,-5,1516,209,224,153,1786,T1,T22
554,2526,75,5,268,44,1277,227,230,137,4735,T1,T18
555,3092,314,27,190,71,2910,139,207,203,2649,T3,T33
556,2982,32,8,531,-1,1872,219,224,141,1080,T3,T32
557,3129,104,14,108,28,1298,242,222,107,2389,T1,T29
558,2596,37,9,255,86,1450,220,219,134,1683,T3,T2
559,2360,18,10,124,55,1100,212,218,142,908,T4,T10
560,2893,333,3,242,33,1224,212,235,161,2197,T3,T34
561,2782,151,27,108,54,3427,242,228,97,1548,T1,T29
562,3179,302,7,247,24,4860,200,237,177,2518,T1,T29
563,3159,28,4,192,23,5650,218,232,150,721,T1,T29
564,3394,201,8,1144,45,3132,217,247,165,1266,T3,T38
565,3073,17,28,124,55,5023,186,171,110,2030,T1,T29
566,3057,329,13,335,65,2539,189,225,175,947,T1,T29
567,2975,337,10,360,30,4475,199,227,167,5654,T1,T12
568,3358,142,11,339,158,2810,236,238,131,576,T3,T32
569,3009,45,10,30,4,2324,223,219,130,2903,T3,T32
570,2299,293,25,30,18,1381,140,224,220,787,T4,T17
571,2934,176,13,376,85,3137,226,247,150,3413,T1,T30
572,3134,234,13,170,9,2486,198,251,189,454,T3,T31
573,2796,117,20,190,35,1723,250,218,87,2236,T3,T13
574,3000,99,28,67,23,484,252,189,44,1357,T1,T30
575,3066,1,30,360,25,2023,163,170,132,1772,T3,T33
576,2317,120,29,108,66,1480,254,201,53,408,T4,T3
577,3133,140,8,180,-1,2112,232,238,138,633,T1,T23
578,2736,0,13,182,15,1848,201,216,152,1282,T1,T29
579,3175,47,15,95,20,1621,224,206,112,1639,T3,T31
580,2699,8,13,127,28,1775,204,213,145,2278,T3,T10
581,3341,124,17,830,225,2854,246,226,102,2529,T3,T39
582,2982,35,11,255,17,5176,219,215,131,5822,T1,T19
583,2553,318,20,268,90,721,162,217,193,735,T4,T10
584,3096,62,13,175,26,4944,230,213,113,1068,T1,T29
585,2824,0,8,67,2,1072,208,225,154,1825,T1,T30
586,2562,24,26,134,26,2648,197,175,103,722,T3,T11
587,2289,324,27,30,14,513,141,199,192,361,T4,T10
588,2967,350,11,127,30,1252,200,221,160,2295,T3,T33
589,3217,84,23,306,104,1077,245,193,64,1954,T1,T29
590,2623,109,20,162,11,1061,250,213,83,1819,T1,T30
591,3181,162,8,108,2,742,229,242,146,1310,T1,T23
592,2913,233,28,240,112,3181,163,251,214,1640,T3,T4
593,3004,90,2,170,22,5200,222,236,150,5081,T1,T29
594,3126,42,6,30,2,3814,221,227,142,30,T3,T23
595,2759,32,27,212,61,1289,203,171,90,2205,T1,T29
596,2212,188,22,0,0,1481,216,250,156,850,T4,T1
597,3218,138,6,474,36,4329,230,238,142,2691,T1,T29
598,2814,327,10,201,9,2363,196,229,173,2469,T1,T12
599,2729,43,8,30,-1,1471,222,222,135,1374,T3,T19
600,2827,73,16,150,31,636,237,209,99,872,T1,T23
601,2757,70,11,591,100,631,232,218,117,940,T3,T11
602,3056,352,22,127,24,819,177,198,155,1936,T1,T29
603,3183,341,31,577,87,1168,139,177,166,1556,T3,T24
604,3190,59,19,242,-3,5232,230,196,90,1266,T1,T22
605,2401,181,20,0,0,1405,222,248,150,703,T3,T16
606,2711,59,16,134,32,150,230,204,101,1825,T1,T29
607,3041,142,11,735,235,742,236,238,131,1167,T1,T29
608,2847,102,18,201,36,4445,247,214,89,4861,T1,T30
609,2887,65,21,390,118,1740,235,192,79,1892,T3,T33
610,2887,233,16,467,255,882,192,253,195,1804,T3,T32
611,3175,101,4,323,43,6495,226,234,144,1849,T1,T29
612,2273,220,27,319,153,1084,178,253,199,541,T4,T3
613,3004,83,6,469,9,6337,228,230,137,2977,T1,T29
614,2320,292,32,85,18,1380,115,215,231,779,T4,T10
615,1939,345,32,30,19,60,143,173,158,577,T4,T10
616,3300,20,8,90,10,3196,215,224,145,1989,T1,T29
617,2968,21,18,127,9,247,205,198,125,488,T3,T31
618,2840,69,18,532,166,553,236,203,92,2362,T1,T24
619,3120,131,15,153,1,2120,243,231,113,2118,T3,T32
620,3267,225,4,30,1,6018,215,243,166,433,T1,T38
621,2470,66,8,0,0,404,229,224,128,1265,T4,T6
622,3106,85,9,212,6,2828,233,225,124,5940,T1,T29
623,2436,105,16,95,1,108,245,219,98,382,T3,T4
624,2925,26,7,175,-10,1866,217,225,144,201,T3,T32
625,2964,6,11,30,5,1082,207,219,149,2151,T3,T32
626,2344,353,31,120,87,1611,153,171,145,865,T4,T10
627,3144,2,28,313,72,1290,169,174,132,1620,T3,T33
628,2310,145,15,433,16,1315,240,236,122,904,T4,T2
629,2961,14,23,256,42,2713,191,185,123,1328,T3,T33
630,2964,117,17,297,105,5426,247,222,97,832,T1,T30
631,3181,86,14,30,-8,2093,239,216,105,2242,T1,T29
632,3020,298,14,218,50,2621,180,234,194,1766,T3,T32
633,3257,344,24,242,29,1620,164,194,164,792,T3,T31
634,3045,45,1,671,218,1376,219,235,153,750,T1,T29
635,3299,188,12,218,75,1440,221,249,159,2525,T1,T39
636,2580,103,15,324,144,342,244,219,100,212,T3,T2
637,3103,198,5,95,-5,6218,218,244,161,2464,T1,T29
638,2919,215,22,551,208,537,194,254,189,1761,T3,T4
639,3359,277,10,247,37,3878,192,242,189,1982,T3,T38
640,3340,78,13,242,56,2383,237,215,106,1994,T3,T32
641,2882,87,18,85,-19,234,243,208,88,1101,T1,T29
642,2900,300,8,513,45,2885,199,237,178,3540,T1,T23
643,3456,64,14,691,107,3515,232,210,107,1361,T3,T37
644,2940,112,14,108,27,3447,244,224,106,1710,T1,T30
645,2717,142,6,0,0,2536,229,239,143,1983,T1,T30
646,3274,315,8,488,48,5392,199,234,174,1661,T1,T29
647,3177,92,8,150,-2,2376,233,228,128,957,T1,T23
648,3126,148,14,67,20,3118,238,238,126,5308,T1,T30
649,2876,115,22,210,46,674,251,213,78,1237,T3,T13
650,3345,289,18,537,23,3505,168,235,207,1557,T1,T39
651,3127,103,15,67,14,789,244,219,100,1661,T1,T30
652,2525,31,11,60,1,492,217,217,134,5655,T1,T29
653,3289,342,20,319,98,1544,175,206,167,2704,T1,T23
654,2911,333,8,67,2,1091,201,229,168,2971,T1,T23
655,2957,332,21,417,62,927,166,208,179,1584,T3,T33
656,2509,155,29,450,101,430,239,228,98,1218,T3,T2
657,3004,247,14,382,93,3015,191,250,196,825,T3,T32
658,2454,70,20,170,46,1503,237,196,80,457,T3,T10
659,2974,319,10,283,72,1806,195,231,176,1015,T1,T30
660,3049,284,16,450,120,5877,175,239,204,1455,T1,T29
661,3321,175,17,443,82,4555,227,247,145,2518,T3,T33
662,2838,38,8,234,36,2320,220,222,137,2002,T1,T29
663,3049,124,3,90,3,2953,225,237,146,684,T1,T23
664,2196,205,24,30,21,1215,198,253,179,864,T4,T10
665,3130,311,5,90,-1,690,205,236,170,1080,T2,T23
666,2780,222,21,242,76,713,188,254,196,2059,T3,T4
667,2452,329,18,42,14,1201,175,216,180,324,T4,T10
668,2799,100,17,379,75,1655,246,215,93,547,T3,T13
669,3113,284,10,30,8,1209,193,240,187,1556,T3,T23
670,3012,69,13,277,4,4442,233,214,110,767,T1,T29
671,3079,39,14,703,220,1900,220,209,121,3089,T3,T31
672,3010,87,5,180,30,953,227,231,138,2334,T1,T29
673,2776,318,20,319,89,1405,162,217,193,1324,T3,T24
674,3293,247,16,270,72,2030,186,250,201,3252,T1,T29
675,3057,313,10,192,3,3695,192,232,180,845,T3,T22
676,3116,225,9,218,25,2148,208,249,178,760,T3,T32
677,3223,297,9,90,7,4587,195,237,182,459,T1,T38
678,3360,251,11,85,13,2067,195,248,191,2163,T3,T32
679,3202,270,9,671,105,765,198,243,185,865,T3,T23
680,2857,72,21,0,0,182,238,196,79,443,T1,T22
681,3064,221,14,127,7,5873,202,253,184,2571,T1,T29
682,2520,33,16,30,4,1173,215,205,121,1641,T3,T10
683,3016,6,7,90,-12,726,212,226,152,1374,T3,T23
684,2344,270,5,30,0,95,207,241,173,755,T4,T10
685,2869,0,4,454,71,2155,213,232,156,1731,T1,T12
686,2595,281,10,95,19,845,194,241,187,6189,T1,T29
687,2012,337,38,124,86,134,112,160,170,726,T4,T10
688,3000,111,18,120,9,849,248,218,92,847,T1,T29
689,3064,315,4,470,60,5835,210,236,165,4228,T1,T29
690,2870,46,18,395,-57,646,223,198,103,2258,T1,T29
691,2449,322,33,150,75,726,121,188,197,953,T3,T10
692,2812,71,11,713,24,671,232,219,118,1361,T3,T11
693,3241,135,30,391,143,3946,250,211,65,2787,T3,T33
694,2845,81,8,283,6,2932,231,226,128,2687,T1,T12
695,2904,283,8,60,3,2101,199,241,181,1613,T3,T23
696,3039,3,14,379,-1,1956,200,213,149,1674,T3,T33
697,2738,62,6,0,0,2614,225,228,138,4506,T1,T20
698,3296,298,24,907,198,3789,145,223,215,2287,T3,T31
699,3225,17,17,558,149,636,204,203,132,1928,T3,T33
700,2659,349,7,636,49,541,207,228,160,1736,T1,T29
701,2959,321,12,362,0,4310,189,228,179,2023,T1,T29
702,3111,266,7,90,3,5499,203,243,179,3241,T1,T23
703,2632,44,22,242,96,391,219,187,92,1466,T3,T10
704,2990,3,10,120,26,631,206,220,152,1050,T2,T22
705,3234,127,5,42,9,1900,229,237,142,210,T3,T35
706,3309,123,12,450,67,1380,240,231,120,2190,T3,T32
707,2880,177,16,85,15,4764,226,247,149,153,T1,T30
708,3014,162,8,573,95,5682,228,242,147,3223,T1,T29
709,2770,1,15,153,63,1557,198,211,150,976,T3,T31
710,3112,276,6,573,-27,2866,203,241,178,541,T3,T32
711,2800,50,15,716,117,582,226,207,112,1273,T3,T11
712,3183,357,9,30,4,1731,205,223,155,459,T1,T23
713,2580,207,15,402,35,2555,208,253,176,674,T3,T2
714,2845,309,3,841,113,30,210,237,165,1489,T3,T10
715,3312,107,11,510,117,371,239,226,116,541,T2,T32
716,3086,39,3,510,-22,6341,220,232,149,2828,T1,T20
717,3219,252,26,95,8,2021,153,247,225,3993,T2,T22
718,2949,247,5,408,43,5678,209,244,173,2516,T1,T30
719,2998,69,13,120,13,2866,233,214,110,6482,T1,T29
720,3029,356,10,511,97,3181,204,223,156,1050,T3,T31
721,3192,185,9,216,-14,780,222,246,158,2324,T3,T23
722,3188,21,7,240,31,1315,215,224,146,2110,T2,T23
723,3220,27,22,127,21,1689,205,186,109,454,T3,T39
724,3154,125,20,382,63,300,249,222,92,3695,T2,T22
725,2876,283,11,242,28,2408,191,241,190,2388,T1,T29
726,3193,62,12,190,2,408,230,215,115,1800,T1,T22
727,2821,144,11,90,7,2060,236,238,132,2306,T3,T26
728,3207,117,7,175,16,5625,233,233,132,3177,T1,T29
729,2667,64,19,60,25,1679,234,198,89,1262,T3,T33
730,2831,144,17,150,80,2070,242,234,115,816,T3,T13
731,2804,341,23,0,0,4520,166,200,168,4972,T1,T30
732,2847,163,6,85,25,1319,226,242,149,2497,T3,T31
733,3024,45,6,170,9,4799,222,227,141,2863,T1,T19
734,3100,250,14,182,34,5613,188,249,198,2410,T1,T22
735,2724,102,16,0,0,2591,245,217,96,2135,T3,T24
736,3243,148,9,95,10,1852,232,240,139,1528,T1,T23
737,2162,303,29,95,25,1126,129,212,218,660,T4,T10
738,2350,30,27,228,83,330,201,172,94,1034,T4,T10
739,1999,15,13,108,14,190,208,212,140,424,T4,T1
740,2983,77,9,268,14,2285,232,224,125,2542,T3,T31
741,2646,101,1,30,1,918,221,237,152,1645,T1,T20
742,3224,99,10,127,12,2962,236,227,121,2512,T1,T29
743,3044,50,7,30,0,90,224,225,136,979,T3,T31
744,3288,349,9,509,111,2609,204,225,160,2337,T3,T24
745,2631,18,20,153,53,534,199,193,124,1958,T1,T29
746,3150,31,14,577,133,1694,216,209,126,2607,T3,T31
747,2968,225,22,466,148,1289,185,254,199,218,T3,T13
748,3116,160,6,642,75,492,226,241,149,1717,T3,T23
749,2609,339,9,258,78,268,200,227,166,1470,T1,T29
750,3325,141,13,30,-5,716,238,236,125,3767,T2,T32
751,3045,278,13,466,-75,1974,185,242,196,2325,T3,T32
752,2834,52,26,30,19,1920,223,175,70,1126,T3,T13
753,3306,17,11,443,63,1383,211,216,141,1889,T2,T38
754,3109,135,18,573,-39,5910,245,229,106,1455,T1,T29
755,3382,94,18,558,97,1972,246,209,86,1719,T1,T40
756,2913,96,7,192,36,4415,232,229,129,5752,T1,T30
757,3036,72,17,488,167,1842,237,205,94,2830,T3,T33
758,3186,263,16,390,76,1148,177,246,206,2708,T3,T33
759,2873,282,23,67,10,853,152,235,220,1173,T3,T13
760,2631,69,19,417,49,752,236,200,88,2821,T1,T12
761,2991,35,13,484,72,5120,218,211,126,5596,T1,T20
762,2966,50,35,247,159,1410,212,144,39,1131,T3,T33
763,3139,22,8,180,28,2214,215,224,145,2125,T1,T29
764,3281,29,15,95,4,3378,213,205,124,2773,T3,T39
765,3243,15,7,350,148,5009,214,226,149,1800,T1,T29
766,2867,37,10,418,35,660,220,219,133,1348,T3,T11
767,3358,321,23,95,7,1409,156,212,192,1680,T2,T39
768,2664,64,7,361,43,1026,227,226,133,983,T3,T11
769,2986,192,15,999,131,2985,218,251,163,1442,T3,T33
770,3539,195,7,247,105,2785,219,246,162,2096,T1,T40
771,2968,100,14,297,-35,569,243,219,102,2018,T1,T29
772,2706,14,16,30,7,1401,203,204,135,1947,T3,T33
773,3000,73,13,67,8,3259,235,213,107,890,T3,T33
774,3288,123,7,0,0,1521,231,235,137,3391,T2,T23
775,2705,167,13,420,-30,511,231,244,143,755,T3,T3
776,3106,336,9,60,6,3210,199,227,167,5117,T1,T29
777,3165,180,8,95,-9,3532,223,245,155,4650,T1,T29
778,2938,152,10,256,71,4047,233,240,138,1537,T1,T12
779,2975,330,4,30,2,4419,210,235,163,2115,T1,T19
780,3070,45,21,467,148,4729,220,189,94,3313,T1,T29
781,3099,225,2,0,0,648,216,241,162,1812,T1,T23
782,2891,356,18,30,12,1082,188,205,152,752,T3,T31
783,2719,19,9,362,-28,1440,214,222,144,1293,T1,T29
784,3064,45,15,247,63,2177,223,207,115,2773,T3,T32
785,2962,85,19,509,30,384,244,203,81,674,T3,T33
786,3296,38,8,0,0,2160,220,222,137,2230,T3,T22
787,2938,90,6,108,10,949,229,231,136,2296,T1,T23
788,3132,31,21,270,95,2273,209,189,108,1026,T3,T33
789,2783,40,4,30,5,2467,220,231,147,3859,T1,T23
790,3401,332,8,853,62,1356,201,230,168,1681,T3,T38
791,3318,10,12,0,0,3700,207,216,145,2352,T1,T37
792,2913,87,16,391,241,1218,242,213,97,828,T3,T32
793,3320,270,11,240,45,2700,190,244,193,782,T3,T22
794,2471,129,17,175,71,459,245,228,106,968,T3,T4
795,2514,59,16,272,64,874,230,204,101,485,T4,T1
796,3063,222,7,124,4,5586,211,247,172,2131,T1,T23
797,2950,252,17,323,37,5194,181,249,205,1682,T1,T29
798,2950,8,14,778,178,787,202,211,144,1209,T3,T24
799,3151,101,5,335,17,4337,228,233,139,1929,T1,T29
800,2968,111,7,30,3,875,233,232,131,2122,T1,T29
801,3086,108,2,390,-32,6119,223,236,149,2759,T1,T29
802,3123,80,12,90,10,3882,236,219,113,3085,T1,T29
803,3341,358,18,594,188,3824,190,205,150,3570,T3,T40
804,3303,10,7,0,0,3505,213,226,151,2497,T3,T23
805,2752,349,19,150,76,3029,181,205,159,6309,T1,T29
806,2423,324,21,120,58,700,164,213,187,1414,T4,T10
807,2738,347,9,30,7,1044,204,226,161,902,T3,T23
808,2859,300,14,201,-24,1454,179,233,194,1470,T3,T32
809,3118,254,3,400,2,2210,212,242,168,2670,T3,T32
810,2999,131,10,30,-3,2896,237,235,128,1613,T3,T22
811,2920,306,17,150,36,3181,172,229,196,2115,T1,T29
812,3080,97,15,680,211,1983,243,217,99,2899,T3,T31
813,2398,70,27,108,33,492,237,176,52,534,T3,T10
814,3046,145,23,1047,159,3171,245,229,100,1549,T3,T33
815,3266,279,10,335,87,4674,194,242,187,3199,T1,T29
816,2616,81,13,558,90,1115,237,216,107,3854,T1,T29
817,3014,19,10,297,13,6401,213,219,142,3007,T1,T29
818,3283,63,19,376,84,1026,233,199,91,1777,T2,T38
819,2916,287,19,295,-14,2080,162,235,211,1317,T3,T31
820,2926,347,8,60,7,3931,204,227,161,6356,T1,T20
821,3195,79,6,391,63,3119,228,229,135,3546,T1,T39
822,2937,336,5,0,0,1920,209,233,162,1616,T1,T23
823,2890,318,15,30,10,1310,180,226,185,2489,T3,T32
824,3344,146,7,150,-20,2962,230,239,142,644,T3,T38
825,2878,147,16,272,95,938,239,237,123,2974,T3,T11
826,2972,98,13,124,22,1442,241,221,107,2045,T1,T22
827,3042,33,17,870,-17,1454,214,200,117,2060,T3,T33
828,2823,352,16,240,26,1660,189,210,157,2335,T3,T33
829,3070,347,13,481,82,2278,196,219,162,2544,T3,T32
830,3070,225,15,108,10,5902,198,253,189,2546,T1,T29
831,3289,354,19,300,66,4519,186,204,154,2185,T3,T22
832,2659,199,20,170,51,1945,209,253,170,1423,T3,T4
833,2925,151,7,255,16,4245,230,240,143,4024,T1,T29
834,2797,146,16,67,13,2273,240,236,120,1477,T1,T30
835,2631,95,3,228,27,1812,224,235,147,819,T3,T2
836,2301,58,11,391,77,1050,228,218,122,365,T4,T6
837,2510,41,11,360,32,600,222,216,129,3577,T1,T18
838,2547,66,17,335,15,1026,234,203,95,1032,T3,T10
839,2979,38,15,799,202,1142,218,205,118,2460,T3,T33
840,3182,307,5,60,5,511,206,237,170,1084,T2,T23
841,3332,134,17,127,43,2325,245,230,107,255,T3,T39
842,3065,90,3,433,74,2496,225,234,145,2106,T3,T32
843,2758,253,10,150,1,2239,198,247,187,3803,T1,T12
844,2551,54,24,150,47,1826,226,181,75,642,T3,T4
845,2741,335,8,30,0,1650,202,230,166,2856,T1,T29
846,2933,64,13,258,53,3755,232,212,110,5273,T1,T29
847,3366,121,4,0,0,4534,227,236,144,4427,T3,T23
848,2759,283,3,300,64,1788,211,239,167,2295,T3,T10
849,3301,326,14,108,22,600,185,224,178,953,T2,T32
850,3110,5,6,297,24,5337,213,229,154,1294,T1,T29
851,2741,126,6,90,-3,1216,231,236,137,799,T3,T11
852,3248,300,9,190,13,4573,194,236,182,730,T1,T39
853,3341,301,16,0,0,2647,174,232,197,666,T3,T35
854,3313,48,19,474,79,1590,224,196,100,2239,T1,T39
855,3096,68,9,376,-16,3941,229,223,126,4810,T1,T29
856,3086,345,11,258,16,2546,199,223,163,2315,T3,T32
857,2946,349,12,60,5,4747,197,219,160,4120,T1,T29
858,2753,294,21,124,44,2296,156,230,212,633,T3,T33
859,2836,59,26,162,32,3483,229,177,66,1811,T3,T10
860,3088,308,13,190,-13,3798,185,232,187,1643,T3,T22
861,2417,11,19,85,13,433,196,198,134,1261,T4,T11
862,2685,90,5,175,35,1396,227,232,139,1652,T3,T11
863,2726,327,26,85,50,2720,147,200,188,6604,T1,T29
864,2828,66,24,0,0,722,235,186,69,495,T3,T23
865,3081,356,12,162,43,1798,200,218,155,2030,T1,T29
866,3081,319,15,162,24,2885,180,225,185,1471,T3,T31
867,2961,149,21,258,48,382,242,234,111,799,T3,T32
868,3328,295,13,745,160,4381,184,236,192,2581,T3,T38
869,2193,308,16,402,138,524,174,228,194,488,T4,T10
870,3002,27,13,782,183,1266,214,212,131,2552,T3,T32
871,2908,89,18,335,103,361,244,209,88,1381,T1,T29
872,3105,281,6,60,4,5483,203,241,176,3078,T1,T23
873,3125,254,12,162,11,5572,191,248,195,3204,T1,T22
874,2255,130,23,0,0,1411,250,220,85,457,T4,T3
875,3161,55,26,371,107,2940,226,176,68,953,T3,T24
876,3300,230,12,30,8,2919,201,251,185,859,T3,T23
877,2846,127,9,240,18,2200,236,234,129,2197,T3,T26
878,3141,67,25,201,50,5180,235,180,61,1400,T1,T29
879,2854,282,18,400,62,4147,169,238,208,5559,T1,T29
880,3180,97,19,524,253,1776,247,210,85,2942,T3,T33
881,3098,189,11,85,4,1926,220,249,161,524,T1,T23
882,3117,307,10,335,48,362,192,234,182,1418,T1,T22
883,2880,111,35,67,36,866,254,181,23,1687,T3,T33
884,2837,111,14,324,65,1909,243,224,107,2067,T3,T13
885,3240,289,16,124,3,4376,174,237,202,600,T3,T32
886,3213,39,6,319,-7,5536,221,226,141,1820,T1,T22
887,3008,101,17,242,82,1500,246,215,92,1443,T3,T32
888,2932,52,8,577,10,4332,225,223,132,4482,T1,T29
889,3255,222,17,30,-4,2482,197,254,189,518,T3,T39
890,2987,7,15,495,-72,990,200,208,143,1940,T3,T32
891,3045,22,5,30,4,4231,217,229,149,2413,T1,T29
892,2709,39,9,30,2,2040,221,220,134,1282,T1,T12
893,2126,321,28,150,76,499,136,200,197,703,T4,T10
894,3071,22,12,900,202,2619,212,214,137,1802,T3,T24
895,2975,0,1,513,50,4257,217,236,156,5475,T1,T12
896,3285,175,19,738,128,949,227,246,142,1416,T3,T27
897,2555,132,11,297,109,607,238,234,124,979,T3,T4
898,3211,330,5,541,23,5905,207,233,165,2762,T1,T29
